"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 07:06:18 GMT 2024","Mon Mar 25 07:06:19 GMT 2024","1609","Employee","Bulk Employee Upload","","","","Bulk Employee Upload",""
"failed","Mon Mar 25 07:07:12 GMT 2024","Mon Mar 25 07:07:13 GMT 2024","1046","Payroll","Get Payroll Details By ID]","","","","Get  Payroll Details By ID with empty ID",""
"passed","Mon Mar 25 07:05:49 GMT 2024","Mon Mar 25 07:05:49 GMT 2024","132","AUTH","Login","","","","login with empty email and password",""
"failed","Mon Mar 25 07:06:27 GMT 2024","Mon Mar 25 07:06:28 GMT 2024","1012","Setting","","","","","Upload documents for business with empty file",""
"failed","Mon Mar 25 07:06:32 GMT 2024","Mon Mar 25 07:06:33 GMT 2024","1071","Setting","","","","","Update settlement  bank details with empty business_id",""
"failed","Mon Mar 25 07:05:44 GMT 2024","Mon Mar 25 07:05:46 GMT 2024","1751","AUTH","Login","","","","login",""
"failed","Mon Mar 25 07:07:40 GMT 2024","Mon Mar 25 07:07:41 GMT 2024","1017","Audit trail","","","","","Get audit trail with empty business ID",""
"failed","Mon Mar 25 07:07:16 GMT 2024","Mon Mar 25 07:07:17 GMT 2024","998","Payroll","Decline Payroll By ID","","","","Decline Payroll By ID",""
"failed","Mon Mar 25 07:06:48 GMT 2024","Mon Mar 25 07:06:49 GMT 2024","983","Team member","Invite Team Member","","","","Invite Team Member with empty email",""
"failed","Mon Mar 25 07:07:01 GMT 2024","Mon Mar 25 07:07:02 GMT 2024","1013","Payroll","Create Payroll","","","","Create Payroll with empty sms email fee",""
"failed","Mon Mar 25 07:06:39 GMT 2024","Mon Mar 25 07:06:40 GMT 2024","1157","Account","","","","","Get Account Name By Account Number",""
"failed","Mon Mar 25 07:06:31 GMT 2024","Mon Mar 25 07:06:32 GMT 2024","990","Setting","","","","","Update settlement  bank details with empty bank_id",""
"passed","Mon Mar 25 07:06:39 GMT 2024","Mon Mar 25 07:06:39 GMT 2024","120","Setting","","","","","Fetch Payslip settings",""
