"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 07 08:00:54 GMT 2024","Thu Mar 07 08:00:55 GMT 2024","1476","Role","Get Role By BusinessID","","","","Get Role By BusinessID with invalid id",""
"passed","Thu Mar 07 08:01:09 GMT 2024","Thu Mar 07 08:01:09 GMT 2024","164","AUTH","Login","","","","login with invalid email",""
"passed","Thu Mar 07 08:01:15 GMT 2024","Thu Mar 07 08:01:16 GMT 2024","1220","AUTH","Sign Up","","","","Register with empty last name",""
"failed","Thu Mar 07 08:01:23 GMT 2024","Thu Mar 07 08:01:24 GMT 2024","1021","Payroll","Create Payroll","","","","Create Payroll with invalid ID",""
"failed","Thu Mar 07 08:00:08 GMT 2024","Thu Mar 07 08:00:10 GMT 2024","1191","Employee","Add Employee","","","","Add Employee with invalid business_id",""
"failed","Thu Mar 07 08:01:30 GMT 2024","Thu Mar 07 08:01:31 GMT 2024","1030","Payroll","Create Payroll","","","","Create Payroll with empty sms email fee",""
"passed","Thu Mar 07 08:00:43 GMT 2024","Thu Mar 07 08:00:44 GMT 2024","1405","Account","","","","","Get List of Banks",""
"failed","Thu Mar 07 08:00:52 GMT 2024","Thu Mar 07 08:00:53 GMT 2024","1020","Role","Create Role","","","","Create Role with empty strings",""
"failed","Thu Mar 07 08:00:50 GMT 2024","Thu Mar 07 08:00:51 GMT 2024","1022","Role","Create Role","","","","Create Role with empty business_id string",""
"failed","Thu Mar 07 08:01:27 GMT 2024","Thu Mar 07 08:01:28 GMT 2024","1023","Payroll","Create Payroll","","","","Create Payroll with empty cycle ends",""
"failed","Thu Mar 07 08:00:51 GMT 2024","Thu Mar 07 08:00:52 GMT 2024","1019","Role","Create Role","","","","Create Role with empty permission object",""
"failed","Thu Mar 07 08:00:45 GMT 2024","Thu Mar 07 08:00:46 GMT 2024","1032","Role","Create Role","","","","Create Role with invalid business_id",""
"failed","Thu Mar 07 08:01:35 GMT 2024","Thu Mar 07 08:01:36 GMT 2024","1024","Payroll","Create Payroll","","","","Create Payroll with empty net payment",""
"failed","Thu Mar 07 08:00:30 GMT 2024","Thu Mar 07 08:00:31 GMT 2024","1026","Setting","","","","","Upload documents for business with empty kyb_document",""
"failed","Thu Mar 07 08:01:47 GMT 2024","Thu Mar 07 08:01:48 GMT 2024","1025","Payroll","Decline Payroll By ID","","","","Decline Payroll By ID with empty ID",""
"failed","Thu Mar 07 08:01:34 GMT 2024","Thu Mar 07 08:01:35 GMT 2024","1037","Payroll","Create Payroll","","","","Create Payroll with empty salary",""
"failed","Thu Mar 07 08:01:37 GMT 2024","Thu Mar 07 08:01:38 GMT 2024","1025","Payroll","Get List of payroll items","","","","Get  List of Payroll Items with invalid ID",""
"failed","Thu Mar 07 08:00:22 GMT 2024","Thu Mar 07 08:00:23 GMT 2024","1037","Audit trail","","","","","Get audit trail by business ID",""
"passed","Thu Mar 07 08:01:20 GMT 2024","Thu Mar 07 08:01:21 GMT 2024","1206","AUTH","Sign Up","","","","Register with weak password",""
"failed","Thu Mar 07 08:01:02 GMT 2024","Thu Mar 07 08:01:03 GMT 2024","1033","Team member","Invite Team Member","","","","Invite Team Member with empty role_id",""
"failed","Thu Mar 07 08:01:38 GMT 2024","Thu Mar 07 08:01:39 GMT 2024","1007","Payroll","Get List of payroll items","","","","Get  List of Payroll Items with empty ID",""
"passed","Thu Mar 07 08:01:19 GMT 2024","Thu Mar 07 08:01:20 GMT 2024","1046","AUTH","Sign Up","","","","Register with RC number being 11 digits",""
"passed","Thu Mar 07 08:01:12 GMT 2024","Thu Mar 07 08:01:13 GMT 2024","166","AUTH","Login","","","","login with empty email",""
"failed","Thu Mar 07 08:01:45 GMT 2024","Thu Mar 07 08:01:46 GMT 2024","1025","Payroll","Decline Payroll By ID","","","","Decline Payroll By ID",""
"failed","Thu Mar 07 08:01:36 GMT 2024","Thu Mar 07 08:01:37 GMT 2024","1181","Payroll","Get List of payroll items","","","","Get  List of Payroll Items",""
"failed","Thu Mar 07 08:00:25 GMT 2024","Thu Mar 07 08:00:26 GMT 2024","1028","Setting","","","","","Update Settings Business Details",""
"failed","Thu Mar 07 08:01:42 GMT 2024","Thu Mar 07 08:01:43 GMT 2024","1043","Payroll","Approve Payroll By ID","","","","Approve Payroll By ID",""
"failed","Thu Mar 07 08:00:31 GMT 2024","Thu Mar 07 08:00:32 GMT 2024","1024","Setting","","","","","Upload documents for business with empty business_id",""
"failed","Thu Mar 07 08:01:24 GMT 2024","Thu Mar 07 08:01:25 GMT 2024","1027","Payroll","Create Payroll","","","","Create Payroll with invalid net/salary",""
"failed","Thu Mar 07 08:00:58 GMT 2024","Thu Mar 07 08:00:59 GMT 2024","1015","Team member","Invite Team Member","","","","Invite Team Member",""
"failed","Thu Mar 07 08:00:56 GMT 2024","Thu Mar 07 08:00:58 GMT 2024","1331","Role","Get Role By ID","","","","Get Role By ID with invalid ID",""
"failed","Thu Mar 07 08:01:44 GMT 2024","Thu Mar 07 08:01:45 GMT 2024","1019","Payroll","Approve Payroll By ID","","","","Approve Payroll By ID with empty ID",""
"failed","Thu Mar 07 08:00:14 GMT 2024","Thu Mar 07 08:00:15 GMT 2024","1201","Employee","Get Employee Details By ID","","","","Get Employee Details By ID",""
"failed","Thu Mar 07 08:00:13 GMT 2024","Thu Mar 07 08:00:14 GMT 2024","393","Employee","Get Employee list by Business ID","","","","Get Employees List with empty BuisnessID",""
"failed","Thu Mar 07 08:01:46 GMT 2024","Thu Mar 07 08:01:47 GMT 2024","1006","Payroll","Decline Payroll By ID","","","","Decline Payroll By ID with Invalid ID",""
"failed","Thu Mar 07 08:00:34 GMT 2024","Thu Mar 07 08:00:35 GMT 2024","1030","Setting","","","","","Update settlement  bank details with empty account_number",""
"failed","Thu Mar 07 08:00:24 GMT 2024","Thu Mar 07 08:00:25 GMT 2024","1036","Audit trail","","","","","Get audit trail with invalid business ID",""
"failed","Thu Mar 07 08:00:12 GMT 2024","Thu Mar 07 08:00:13 GMT 2024","1202","Employee","Get Employee list by Business ID","","","","Get Employees List By invalid BuisnessID",""
"failed","Thu Mar 07 08:00:18 GMT 2024","Thu Mar 07 08:00:20 GMT 2024","1200","Employee","Delete Employee","","","","Delete Employee",""
"failed","Thu Mar 07 08:00:38 GMT 2024","Thu Mar 07 08:00:39 GMT 2024","1212","Account","","","","","Get Account Name By Account Number",""
"failed","Thu Mar 07 08:00:23 GMT 2024","Thu Mar 07 08:00:24 GMT 2024","1025","Audit trail","","","","","Get audit trail with empty business ID",""
"failed","Thu Mar 07 08:00:26 GMT 2024","Thu Mar 07 08:00:27 GMT 2024","1018","Setting","","","","","Update Settings Business Details with invalid staff ID",""
"failed","Thu Mar 07 08:01:22 GMT 2024","Thu Mar 07 08:01:23 GMT 2024","1020","Payroll","Create Payroll","","","","Create Payroll with wrong date format",""
"failed","Thu Mar 07 08:01:05 GMT 2024","Thu Mar 07 08:01:06 GMT 2024","1034","Team member","","","","","Get List of Invited Team Members",""
"passed","Thu Mar 07 08:01:52 GMT 2024","Thu Mar 07 08:01:52 GMT 2024","163","Loan","","","","","Approve Loan By ID",""
"failed","Thu Mar 07 08:01:40 GMT 2024","Thu Mar 07 08:01:41 GMT 2024","1011","Payroll","Get Payroll Details By ID]","","","","Get  Payroll Details By ID with Invalid ID",""
"failed","Thu Mar 07 08:00:27 GMT 2024","Thu Mar 07 08:00:28 GMT 2024","1035","Setting","","","","","Update Settings Business Details with empty staff ID",""
"failed","Thu Mar 07 08:00:05 GMT 2024","Thu Mar 07 08:00:06 GMT 2024","1218","Employee","Add Employee","","","","Add Employee with invalid email",""
"failed","Thu Mar 07 08:01:33 GMT 2024","Thu Mar 07 08:01:34 GMT 2024","1023","Payroll","Create Payroll","","","","Create Payroll with empty id",""
"failed","Thu Mar 07 08:01:00 GMT 2024","Thu Mar 07 08:01:01 GMT 2024","1038","Team member","Invite Team Member","","","","Invite Team Member with invalid role_id",""
"failed","Thu Mar 07 08:01:01 GMT 2024","Thu Mar 07 08:01:02 GMT 2024","1031","Team member","Invite Team Member","","","","Invite Team Member with empty email",""
"passed","Thu Mar 07 08:00:58 GMT 2024","Thu Mar 07 08:00:58 GMT 2024","179","Role","Get Role By ID","","","","Get Single Role",""
"failed","Thu Mar 07 08:00:11 GMT 2024","Thu Mar 07 08:00:12 GMT 2024","1227","Employee","Get Employee list by Business ID","","","","Get Employees List By BuisnessID",""
"failed","Thu Mar 07 08:00:03 GMT 2024","Thu Mar 07 08:00:05 GMT 2024","1823","Employee","Add Employee","","","","Add Employee",""
"failed","Thu Mar 07 08:01:13 GMT 2024","Thu Mar 07 08:01:14 GMT 2024","1214","AUTH","Sign Up","","","","Register",""
"passed","Thu Mar 07 08:01:18 GMT 2024","Thu Mar 07 08:01:19 GMT 2024","1206","AUTH","Sign Up","","","","Register with invalid phone number",""
