"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 11 03:32:32 GMT 2024","Mon Mar 11 03:32:33 GMT 2024","1146","Payroll","Get Payroll Details By ID]","","","","Get  Payroll Details By ID with Invalid ID",""
"passed","Mon Mar 11 03:30:49 GMT 2024","Mon Mar 11 03:30:50 GMT 2024","138","Role","Get Role By ID","","","","Get Single Role",""
"passed","Mon Mar 11 03:30:15 GMT 2024","Mon Mar 11 03:30:16 GMT 2024","1281","AUTH","Sign Up","","","","Register with invalid phone number",""
"passed","Mon Mar 11 03:31:45 GMT 2024","Mon Mar 11 03:31:47 GMT 2024","1870","Setting","","","","","Update settlement  bank details with empty bank_id",""
"passed","Mon Mar 11 03:32:45 GMT 2024","Mon Mar 11 03:32:49 GMT 2024","3764","Audit trail","","","","","Get audit trail by business ID",""
"passed","Mon Mar 11 03:30:31 GMT 2024","Mon Mar 11 03:30:33 GMT 2024","1884","Role","Create Role","","","","Create Role with empty permission object",""
"failed","Mon Mar 11 03:31:58 GMT 2024","Mon Mar 11 03:32:01 GMT 2024","2089","Team member","Invite Team Member","","","","Invite Team Member",""
"passed","Mon Mar 11 03:30:46 GMT 2024","Mon Mar 11 03:30:49 GMT 2024","3787","Role","Get Role By ID","","","","Get Role By ID with invalid ID",""
"passed","Mon Mar 11 03:30:17 GMT 2024","Mon Mar 11 03:30:19 GMT 2024","1207","AUTH","Sign Up","","","","Register with weak password",""
"passed","Mon Mar 11 03:31:37 GMT 2024","Mon Mar 11 03:31:39 GMT 2024","1873","Setting","","","","","Upload documents for business with empty file",""
"failed","Mon Mar 11 03:32:33 GMT 2024","Mon Mar 11 03:32:34 GMT 2024","1040","Payroll","Get Payroll Details By ID]","","","","Get  Payroll Details By ID with empty ID",""
"failed","Mon Mar 11 03:32:17 GMT 2024","Mon Mar 11 03:32:18 GMT 2024","1014","Payroll","Create Payroll","","","","Create Payroll with invalid net/salary",""
"passed","Mon Mar 11 03:32:01 GMT 2024","Mon Mar 11 03:32:02 GMT 2024","1917","Team member","Invite Team Member","","","","Invite Team Member with invalid email",""
"failed","Mon Mar 11 03:31:01 GMT 2024","Mon Mar 11 03:31:05 GMT 2024","4483","Employee","Add Employee","","","","Add Employee with invalid business_id",""
"failed","Mon Mar 11 03:32:29 GMT 2024","Mon Mar 11 03:32:30 GMT 2024","979","Payroll","Get List of payroll items","","","","Get  List of Payroll Items with invalid ID",""
"passed","Mon Mar 11 03:30:13 GMT 2024","Mon Mar 11 03:30:14 GMT 2024","1181","AUTH","Sign Up","","","","Register with empty last name",""
"passed","Mon Mar 11 03:31:05 GMT 2024","Mon Mar 11 03:31:07 GMT 2024","1876","Employee","Add Employee","","","","Add Employee with empty field",""
"passed","Mon Mar 11 03:30:11 GMT 2024","Mon Mar 11 03:30:13 GMT 2024","1200","AUTH","Sign Up","","","","Register with empty first name",""
"failed","Mon Mar 11 03:31:20 GMT 2024","Mon Mar 11 03:31:22 GMT 2024","2296","Employee","Delete Employee","","","","Delete Employee",""
"passed","Mon Mar 11 03:31:48 GMT 2024","Mon Mar 11 03:31:51 GMT 2024","3008","Account","","","","","Get Account Name By Account Number",""
"passed","Mon Mar 11 03:30:14 GMT 2024","Mon Mar 11 03:30:15 GMT 2024","1226","AUTH","Sign Up","","","","Register with invalid email",""
"passed","Mon Mar 11 03:30:19 GMT 2024","Mon Mar 11 03:30:19 GMT 2024","129","AUTH","Sign Up","","","","Register with empty strings",""
"failed","Mon Mar 11 03:32:12 GMT 2024","Mon Mar 11 03:32:15 GMT 2024","2238","Payroll","Create Payroll","","","","Create Payroll",""
"passed","Mon Mar 11 03:32:08 GMT 2024","Mon Mar 11 03:32:10 GMT 2024","1717","Team member","Invite Team Member","","","","Invite Team Member with empty role_id and email",""
"passed","Mon Mar 11 03:30:16 GMT 2024","Mon Mar 11 03:30:17 GMT 2024","1039","AUTH","Sign Up","","","","Register with RC number being 11 digits",""
"passed","Mon Mar 11 03:30:06 GMT 2024","Mon Mar 11 03:30:09 GMT 2024","3133","AUTH","Login","","","","login with invalid password",""
"passed","Mon Mar 11 03:31:47 GMT 2024","Mon Mar 11 03:31:48 GMT 2024","1887","Setting","","","","","Update settlement  bank details with empty business_id",""
"failed","Mon Mar 11 03:32:16 GMT 2024","Mon Mar 11 03:32:17 GMT 2024","1060","Payroll","Create Payroll","","","","Create Payroll with invalid ID",""
"passed","Mon Mar 11 03:31:28 GMT 2024","Mon Mar 11 03:31:30 GMT 2024","1699","Setting","","","","","Update Settings Business Details with empty staff ID",""
"passed","Mon Mar 11 03:31:36 GMT 2024","Mon Mar 11 03:31:37 GMT 2024","1873","Setting","","","","","Upload documents for business with empty business_id",""
"failed","Mon Mar 11 03:30:50 GMT 2024","Mon Mar 11 03:30:52 GMT 2024","2407","Employee","Add Employee","","","","Add Employee",""
"failed","Mon Mar 11 03:32:22 GMT 2024","Mon Mar 11 03:32:23 GMT 2024","985","Payroll","Create Payroll","","","","Create Payroll with empty sms email fee",""
"failed","Mon Mar 11 03:32:34 GMT 2024","Mon Mar 11 03:32:35 GMT 2024","980","Payroll","Approve Payroll By ID","","","","Approve Payroll By ID",""
"failed","Mon Mar 11 03:31:15 GMT 2024","Mon Mar 11 03:31:19 GMT 2024","3118","Employee","Activate Employee","","","","Activate Or Deactivate Employee",""
"failed","Mon Mar 11 03:31:32 GMT 2024","Mon Mar 11 03:31:34 GMT 2024","1868","Setting","","","","","Upload documents for business",""
"failed","Mon Mar 11 03:32:23 GMT 2024","Mon Mar 11 03:32:24 GMT 2024","1087","Payroll","Create Payroll","","","","Create Payroll with empty employees loan amount",""
"failed","Mon Mar 11 03:32:37 GMT 2024","Mon Mar 11 03:32:38 GMT 2024","1027","Payroll","Decline Payroll By ID","","","","Decline Payroll By ID",""
"passed","Mon Mar 11 03:31:19 GMT 2024","Mon Mar 11 03:31:20 GMT 2024","1169","Employee","Deactivate user","","","","Activate Or Deactivate Employee",""
"passed","Mon Mar 11 03:30:42 GMT 2024","Mon Mar 11 03:30:46 GMT 2024","3698","Role","Get Role By BusinessID","","","","Get Role By BusinessID with empty business_id",""
"passed","Mon Mar 11 03:30:52 GMT 2024","Mon Mar 11 03:30:54 GMT 2024","1870","Employee","Add Employee","","","","Add Employee with invalid email",""
"passed","Mon Mar 11 03:32:43 GMT 2024","Mon Mar 11 03:32:44 GMT 2024","992","Loan","","","","","Get  Loan Details By ID",""
"passed","Mon Mar 11 03:30:05 GMT 2024","Mon Mar 11 03:30:06 GMT 2024","155","AUTH","Login","","","","login with invalid email",""
"passed","Mon Mar 11 03:31:55 GMT 2024","Mon Mar 11 03:31:57 GMT 2024","1861","Account","","","","","Get Account Name with empty string",""
"passed","Mon Mar 11 03:30:29 GMT 2024","Mon Mar 11 03:30:31 GMT 2024","2089","Role","Create Role","","","","Create Role with empty business_id string",""
