"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 18 07:07:56 GMT 2024","Mon Mar 18 07:07:58 GMT 2024","2113","Team member","Invite Team Member","","","","Invite Team Member",""
"failed","Mon Mar 18 07:06:43 GMT 2024","Mon Mar 18 07:06:45 GMT 2024","2629","Employee","Add Employee","","","","Add Employee with invalid business_id",""
"passed","Mon Mar 18 07:06:45 GMT 2024","Mon Mar 18 07:06:47 GMT 2024","1903","Employee","Add Employee","","","","Add Employee with empty field",""
"passed","Mon Mar 18 07:08:59 GMT 2024","Mon Mar 18 07:09:00 GMT 2024","1073","Loan","","","","","Decline Loan By ID",""
"passed","Mon Mar 18 07:06:00 GMT 2024","Mon Mar 18 07:06:01 GMT 2024","1034","AUTH","Login","","","","login with empty password",""
"failed","Mon Mar 18 07:05:38 GMT 2024","Mon Mar 18 07:05:43 GMT 2024","5122","AUTH","Sign Up","","","","Register",""
"passed","Mon Mar 18 07:05:48 GMT 2024","Mon Mar 18 07:05:49 GMT 2024","1438","AUTH","Sign Up","","","","Register with invalid phone number",""
"passed","Mon Mar 18 07:09:19 GMT 2024","Mon Mar 18 07:09:21 GMT 2024","1903","Transaction","","","","","Get  Transaction details with empty ID",""
"failed","Mon Mar 18 07:06:52 GMT 2024","Mon Mar 18 07:06:52 GMT 2024","189","Employee","Get Employee list by Business ID","","","","Get Employees List with empty BuisnessID",""
"passed","Mon Mar 18 07:06:10 GMT 2024","Mon Mar 18 07:06:12 GMT 2024","2127","Role","Create Role","","","","Create Role with empty description string",""
"passed","Mon Mar 18 07:06:01 GMT 2024","Mon Mar 18 07:06:01 GMT 2024","174","AUTH","Login","","","","login with empty email",""
"failed","Mon Mar 18 07:08:14 GMT 2024","Mon Mar 18 07:08:15 GMT 2024","1091","Payroll","Create Payroll","","","","Create Payroll with invalid net/salary",""
"passed","Mon Mar 18 07:07:52 GMT 2024","Mon Mar 18 07:07:54 GMT 2024","1980","Account","","","","","Get Account Name with empty string",""
"passed","Mon Mar 18 07:07:50 GMT 2024","Mon Mar 18 07:07:52 GMT 2024","1898","Account","","","","","Get Account Name with empty Bank code",""
"failed","Mon Mar 18 07:08:12 GMT 2024","Mon Mar 18 07:08:13 GMT 2024","1018","Payroll","Create Payroll","","","","Create Payroll with wrong date format",""
"failed","Mon Mar 18 07:07:31 GMT 2024","Mon Mar 18 07:07:33 GMT 2024","1742","Setting","","","","","Enable/Disable email",""
"passed","Mon Mar 18 07:06:22 GMT 2024","Mon Mar 18 07:06:25 GMT 2024","3907","Role","Get Role By BusinessID","","","","Get Role By BusinessID with invalid id",""
"failed","Mon Mar 18 07:09:15 GMT 2024","Mon Mar 18 07:09:17 GMT 2024","2093","Transaction","","","","","Get  Transaction details By ID",""
"failed","Mon Mar 18 07:06:01 GMT 2024","Mon Mar 18 07:06:03 GMT 2024","2267","Role","Create Role","","","","Create Role",""
"passed","Mon Mar 18 07:07:38 GMT 2024","Mon Mar 18 07:07:40 GMT 2024","1767","Setting","","","","","Enable/Disable sms with invalid boolean",""
"passed","Mon Mar 18 07:05:43 GMT 2024","Mon Mar 18 07:05:45 GMT 2024","1613","AUTH","Sign Up","","","","Register with empty first name",""
