"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 26 16:46:52 GMT 2024","Mon Feb 26 16:46:53 GMT 2024","1404","Setting","","","","","Update Settings Business Details with empty address",""
"passed","Mon Feb 26 16:47:56 GMT 2024","Mon Feb 26 16:47:59 GMT 2024","3170","AUTH","Login","","","","login",""
"passed","Mon Feb 26 16:47:06 GMT 2024","Mon Feb 26 16:47:07 GMT 2024","1559","Setting","","","","","Update settlement  bank details with empty business_id",""
"passed","Mon Feb 26 16:47:26 GMT 2024","Mon Feb 26 16:47:28 GMT 2024","1576","Role","Create Role","","","","Create Role with empty permission object",""
"passed","Mon Feb 26 16:46:58 GMT 2024","Mon Feb 26 16:47:00 GMT 2024","1565","Setting","","","","","Upload documents for business with empty file",""
"passed","Mon Feb 26 16:46:49 GMT 2024","Mon Feb 26 16:46:51 GMT 2024","1891","Setting","","","","","Update Settings Business Details with invalid staff ID",""
"passed","Mon Feb 26 16:47:12 GMT 2024","Mon Feb 26 16:47:13 GMT 2024","1595","Account","","","","","Get Account Name with empty Bank code",""
"failed","Mon Feb 26 16:47:20 GMT 2024","Mon Feb 26 16:47:21 GMT 2024","1709","Role","Create Role","","","","Create Role with invalid permission",""
"failed","Mon Feb 26 16:46:23 GMT 2024","Mon Feb 26 16:46:25 GMT 2024","1730","Employee","Add Employee","","","","Add Employee with invalid business_id",""
"passed","Mon Feb 26 16:46:37 GMT 2024","Mon Feb 26 16:46:39 GMT 2024","1750","Employee","Delete Employee","","","","Delete Employee",""
"passed","Mon Feb 26 16:47:01 GMT 2024","Mon Feb 26 16:47:03 GMT 2024","1405","Setting","","","","","Update settlement  bank details with empty account_number",""
"passed","Mon Feb 26 16:47:28 GMT 2024","Mon Feb 26 16:47:29 GMT 2024","1406","Role","Create Role","","","","Create Role with empty strings",""
"passed","Mon Feb 26 16:48:03 GMT 2024","Mon Feb 26 16:48:04 GMT 2024","182","AUTH","Login","","","","login with empty email",""
"passed","Mon Feb 26 16:47:21 GMT 2024","Mon Feb 26 16:47:23 GMT 2024","1584","Role","Create Role","","","","Create Role with empty name string",""
"failed","Mon Feb 26 16:46:16 GMT 2024","Mon Feb 26 16:46:18 GMT 2024","1827","Employee","Add Employee","","","","Add Employee",""
"passed","Mon Feb 26 16:47:33 GMT 2024","Mon Feb 26 16:47:38 GMT 2024","4505","Role","Get Role By BusinessID","","","","Get Role By BusinessID with invalid id",""
"passed","Mon Feb 26 16:47:53 GMT 2024","Mon Feb 26 16:47:56 GMT 2024","2742","Team member","","","","","Get List of Invited Team Members",""
"passed","Mon Feb 26 16:46:41 GMT 2024","Mon Feb 26 16:46:43 GMT 2024","1930","Audit trail","","","","","Get audit trail by business ID",""
"failed","Mon Feb 26 16:47:44 GMT 2024","Mon Feb 26 16:47:45 GMT 2024","1754","Team member","Invite Team Member","","","","Invite Team Member",""
"passed","Mon Feb 26 16:48:13 GMT 2024","Mon Feb 26 16:48:13 GMT 2024","188","AUTH","Sign Up","","","","Register with empty strings",""
"passed","Mon Feb 26 16:46:36 GMT 2024","Mon Feb 26 16:46:37 GMT 2024","1206","Employee","Deactivate user","","","","Activate Or Deactivate Employee",""
"failed","Mon Feb 26 16:46:33 GMT 2024","Mon Feb 26 16:46:34 GMT 2024","1735","Employee","Get Employee Details By ID","","","","Get Employee Details By using invalid ID",""
"passed","Mon Feb 26 16:46:43 GMT 2024","Mon Feb 26 16:46:45 GMT 2024","1918","Audit trail","","","","","Get audit trail with empty business ID",""
"passed","Mon Feb 26 16:48:09 GMT 2024","Mon Feb 26 16:48:10 GMT 2024","1230","AUTH","Sign Up","","","","Register with invalid phone number",""
"passed","Mon Feb 26 16:46:25 GMT 2024","Mon Feb 26 16:46:26 GMT 2024","1570","Employee","Add Employee","","","","Add Employee with empty field",""
